Join_Count,TARGET_FID,F_id,F_version,F_created_at,F_updated_at,borocode,boroname,countyfips,nta2020,ntaname,ntaabbrev,ntatype,cdta2020,cdtaname,shape_leng,area_km2,Unique_Key,Created_Date,Closed_Date,Agency,Agency_Name,Problem__formerly_Complaint_Type_,Problem_Detail__formerly_Descriptor_,Additional_Details,Location_Type,Incident_Zip,Incident_Address,Street_Name,Cross_Street_1,Cross_Street_2,Intersection_Street_1,Intersection_Street_2,Address_Type,City,Landmark,Facility_Type,Status,Due_Date,Resolution_Description,Resolution_Action_Updated_Date,Community_Board,Council_District,Police_Precinct,BBL,Borough,X_Coordinate__State_Plane_,Y_Coordinate__State_Plane_,Open_Data_Channel_Type,Park_Facility_Name,Park_Borough,Vehicle_Type,Taxi_Company_Borough,Taxi_Pick_Up_Location,Bridge_Highway_Name,Bridge_Highway_Direction,Road_Ramp,Bridge_Highway_Segment,Latitude,Longitude,Location,Shape_Length,Shape_Area
0,26,row-sn62~jyas.7nzb,rv-mtfa~mzwu-sszt,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK0771,Green-Wood Cemetery,GrnWdCem,7,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),18789.0222744,1.960408701024844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059964815606196,0.000208733454047
1318,27,row-79ek_2pap~nwus,rv-tdja_3264.pfj7,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK0801,Prospect Heights,PrspctHts,0,BK08,BK08 Crown Heights (North) (CD 8 Approximation),15043.8346947,0.957734334080136,67980610,02/13/2026 04:06:43 PM,02/13/2026 10:59:40 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,11238,760 DEAN STREET,DEAN STREET,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,08 BROOKLYN,35,Precinct 77,3011390009,BROOKLYN,993980,186856,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.679547970839998,-73.964919982669997,POINT (-73.96491998267 40.679547970843),0.048795497155002,0.000102012588085
6635,28,row-p7na-prkh~u27a,rv-ndki_fjib-qxrj,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK0802,Crown Heights (North),CrwnHts_N,0,BK08,BK08 Crown Heights (North) (CD 8 Approximation),30149.1121113,3.290302175257139,67984927,02/13/2026 08:46:38 PM,02/13/2026 06:29:02 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11213,1226 LINCOLN PLACE,LINCOLN PLACE,,,,,ADDRESS,BROOKLYN,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,08 BROOKLYN,35,Precinct 77,3013890016,BROOKLYN,1002079,183378,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.669989038680001,-73.935729493099998,POINT (-73.935729493103 40.669989038679),0.102058043165081,0.000350445512131
0,29,row-t3fe-8i29.z3p5,rv-efz4-epz6.2bpq,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK0891,Lincoln Terrace Park,LclnTrPk,9,BK08,BK08 Crown Heights (North) (CD 8 Approximation),4568.61664414,0.112841967575641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014331096087452,0.000012017398519
3737,30,row-pg37-tduq_87pu,rv-wtsg~uave_7qcd,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK0901,Crown Heights (South),CrwnHts_S,0,BK09,BK09 Crown Heights (South) (CD 9 Approximation),24197.4189712,1.863069174592342,67987834,02/13/2026 09:10:48 PM,02/13/2026 06:31:50 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,11225,1240 UNION STREET,UNION STREET,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,09 BROOKLYN,35,Precinct 71,3012760016,BROOKLYN,998199,182979,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.668900836490003,-73.949717054079997,POINT (-73.949717054077 40.66890083649),0.082182788298712,0.000198412055486
4056,31,row-3278~fsyj.huna,rv-ebxn_57nr-n3sq,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK0902,Prospect Lefferts Gardens-Wingate,PLG_Wngt,0,BK09,BK09 Crown Heights (South) (CD 9 Approximation),26322.4776125,2.233274655731437,67980601,02/13/2026 10:12:30 PM,02/13/2026 01:11:45 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,11225,2110 WESTBURY COURT,WESTBURY COURT,,,,,ADDRESS,BROOKLYN,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,09 BROOKLYN,40,Precinct 71,3050260250,BROOKLYN,995229,178537,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.656712711380003,-73.960430454420006,POINT (-73.960430454421 40.656712711383),0.088375970437637,0.000237813448873
3175,32,row-fhhc~kq3g_3isv,rv-f6np-3u8z-dvcz,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.1423703,5.726157576488246,67986315,02/13/2026 11:02:22 PM,02/13/2026 08:39:29 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11209,6902 RIDGE BOULEVARD,RIDGE BOULEVARD,,,,,ADDRESS,BROOKLYN,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,10 BROOKLYN,47,Precinct 68,3058700037,BROOKLYN,976284,171160,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.636467664540000,-74.028701645539996,POINT (-74.028701645536 40.636467664542),0.124544313308397,0.000609460587486
374,33,row-v9s8_3qwg_x4cs,rv-bm43_utkr.wdm9,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4900026,2.705246227082061,67973572,02/12/2026 09:12:19 PM,02/13/2026 02:17:12 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER,RESIDENTIAL BUILDING,11228,901 73 STREET,73 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,10 BROOKLYN,38,Precinct 68,3059130001,BROOKLYN,980178,167557,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.626580837870002,-74.014669317849993,POINT (-74.01466931785 40.626580837867),0.078269457698467,0.000287919969829
0,34,row-2ta6.dt4h_a6ux,rv-gwuy-jbv5~88ps,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK1061,Fort Hamilton,FtHmltn,6,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),16460.9559644,0.786398057351564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053579268806446,0.000083677026476
0,35,row-2eih.zvn8-rjaa,rv-gkp7_w6w6_zexh,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK1091,Dyker Beach Park,DykrBchPk,9,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),14627.5083245,0.928009408132604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045767484753427,0.000098749605569
2288,36,row-zyyk-8yda~zy8e,rv-88tr~bfyj~dzdz,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK1101,Bensonhurst,Bnsnhrst,0,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),33669.6207624,4.518319252560057,67979351,02/13/2026 06:57:13 PM,02/11/2026 12:30:03 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11204,6801 21 AVENUE,21 AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,11 BROOKLYN,43,Precinct 62,3055800006,BROOKLYN,988268,162748,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.613381158780001,-73.985528078469997,POINT (-73.985528078474 40.613381158783),0.109142933862617,0.000480809929272
506,37,row-q3mz~czc3~inn2,rv-c5i9_7i6x-6uk2,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK1102,Bath Beach,BthBch,0,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),22422.3733635,1.909786642624276,67989104,02/13/2026 11:54:21 PM,02/11/2026 04:27:17 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,11214,1646 BENSON AVENUE,BENSON AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,11 BROOKLYN,47,Precinct 62,3063980041,BROOKLYN,982108,160621,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.607543632979997,-74.007714321869997,POINT (-74.007714321874 40.607543632976),0.072535158544492,0.000203200022712
1014,38,row-etgq~gspa~yad8,rv-tjqq~43ap_a9x7,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK1103,Gravesend (West),Grvsnd_W,0,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),32872.7222703,3.143370453380542,67984837,02/13/2026 10:28:59 PM,02/12/2026 08:14:03 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,11214,2240 84 STREET,84 STREET,,,,,ADDRESS,BROOKLYN,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,11 BROOKLYN,43,Precinct 62,3063360021,BROOKLYN,986568,158782,PHONE,Unspecified,BROOKLYN,,,,,,,,40.602495908839998,-73.991652452759993,POINT (-73.991652452762 40.602495908837),0.106040937407669,0.000334428045437
466,39,row-3xx4~mz4y-x576,rv-cda6~d7km.3xpx,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK1201,Sunset Park (East)-Borough Park (West),SnstPk_E,0,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),15982.4798253,1.091532339416656,67982086,02/13/2026 02:10:54 PM,02/09/2026 08:44:34 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11220,880 47 STREET,47 STREET,,,,,ADDRESS,BROOKLYN,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,12 BROOKLYN,38,Precinct 66,3007690036,BROOKLYN,984145,173113,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.641831813469999,-74.000378347349994,POINT (-74.000378347351 40.641831813471),0.051330377853596,0.000116200924251
862,40,row-rpb6_2v4t~mtix,rv-74ke_h285.cvwp,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK1202,Borough Park,BoroPk,0,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),28481.0788717,3.760835200968727,67987774,02/13/2026 03:07:38 PM,02/11/2026 03:38:06 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11219,1042 50 STREET,50 STREET,,,,,ADDRESS,BROOKLYN,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,12 BROOKLYN,44,Precinct 66,3056460036,BROOKLYN,984796,171599,PHONE,Unspecified,BROOKLYN,,,,,,,,40.637676191220002,-73.998032716289998,POINT (-73.998032716295 40.637676191215),0.090134101209668,0.000400319493336
1724,41,row-rfnk_gvt9_74t7,rv-fhhr.9z5k-gkw9,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK1203,Kensington,Knsngtn,0,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),20316.7350369,1.623131408621520,67982035,02/13/2026 11:06:36 PM,02/13/2026 06:15:07 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,11218,321 EAST    2 STREET,EAST    2 STREET,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,12 BROOKLYN,39,Precinct 66,3053350042,BROOKLYN,990242,173814,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.643753881489999,-73.978408355669998,POINT (-73.978408355671 40.643753881493),0.063874123876909,0.000172793990893
1074,42,row-kwwn~x349_gni4,rv-wn25~5qca_yrxp,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK1204,Mapleton-Midwood (West),Mpltn,0,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),27783.87638,2.913102889181429,67984921,02/13/2026 08:24:07 PM,02/10/2026 08:38:48 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11230,1201 OCEAN PARKWAY,OCEAN PARKWAY,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,12 BROOKLYN,44,Precinct 66,3065420001,BROOKLYN,992721,164811,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.619040527970000,-73.969486798619997,POINT (-73.969486798618 40.61904052797),0.087292043669194,0.000310020976992
348,43,row-z773~5bx2~tinz,rv-cfdq~4awr~8mdg,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK1301,Gravesend (South),Grvsnd_S,0,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),36857.7904022,2.400206505104639,67986318,02/13/2026 07:13:30 AM,02/11/2026 03:09:58 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11223,388 AVENUE X,AVENUE X,,,,,ADDRESS,BROOKLYN,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,15 BROOKLYN,47,Precinct 61,3071970001,BROOKLYN,992964,154491,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.590713999119998,-73.968624808399994,POINT (-73.968624808398 40.590713999122),0.123164186941976,0.000255319143452
1014,44,row-9m7q_ujwu-bu9e,rv-qhih_vdzw_ssw5,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,3,Brooklyn,047,BK1302,Coney Island-Sea Gate,CnyIsl,0,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),49219.5235304,4.421130609978991,67982141,02/13/2026 06:01:03 PM,02/12/2026 03:16:07 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,11235,3100 OCEAN PARKWAY,OCEAN PARKWAY,,,,,ADDRESS,BROOKLYN,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,13 BROOKLYN,48,Precinct 60,3072820062,BROOKLYN,992962,149082,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.575867369400001,-73.968638981949994,POINT (-73.968638981949 40.575867369405),0.162900199600037,0.000470216344007
